t,U
0.02540,0.64256138
0.02541,0.35508172
0.02542,0.25063989
0.02543,-0.73505521
0.02544,0.23652127
0.02545,0.62716425
0.02546,1.29426585
0.02547,0.14208773
0.02548,0.45208733
0.02549,-1.38971843
0.02550,-1.17964295
0.02551,1.77467927
0.02552,-1.26545785
0.02553,0.84992616
0.02554,0.02909093
0.02555,1.98102617
0.02556,-2.07997551
0.02557,0.03070668
0.02558,-0.01606098
0.02559,-0.97278054
0.02560,-0.04744447
0.02561,0.83419984
0.02562,0.60820568
0.02563,1.06563062
0.02564,-0.64215981
0.02565,-2.06680509
0.02566,-0.56208745
0.02567,-0.34876951
0.02568,-0.69762104
0.02569,1.21980006
0.02570,2.31197426
0.02571,-0.71564991
0.02572,-0.09850321
0.02573,-0.31239789
0.02574,0.62050199
0.02575,-0.09048533
0.02576,0.57374135
0.02577,-1.60956742
0.02578,-0.89043945
0.02579,-0.28537167
0.02580,-0.38086495
0.02581,0.08125240
0.02582,2.13996860
0.02583,0.34300411
0.02584,1.46652006
0.02585,-2.22810651
0.02586,2.11134423
0.02587,-1.26547829
0.02588,-0.21010051
0.02589,-1.25846649
0.02590,0.20280059
0.02591,-1.31741321
0.02592,0.32477680
0.02593,-0.91361203
0.02594,0.13964334
0.02595,-1.71533097
0.02596,0.18132573
0.02597,-0.90251183
0.02598,0.51911891
0.02599,-0.38831363
0.02600,0.66466926
0.02601,-1.34340987
0.02602,-1.06205455
0.02603,-0.64434450
0.02604,0.16608061
0.02605,0.69720766
0.02606,0.85276346
0.02607,-0.57659403
0.02608,0.35903609
0.02609,0.88949938
0.02610,-0.56274155
0.02611,0.76319137
0.02612,-0.76533689
0.02613,-0.02715683
0.02614,0.45507978
0.02615,0.80442405
0.02616,-0.49011262
0.02617,0.23403898
0.02618,-0.83810764
0.02619,-0.75278912
0.02620,-0.47992600
0.02621,-1.07318290
0.02622,0.47581661
0.02623,0.35821899
0.02624,-0.02033246
0.02625,-0.55738128
0.02626,0.09363832
0.02627,0.97769269
0.02628,-1.55578224
0.02629,0.92497641
0.02630,1.87874312
0.02631,-0.04342209
0.02632,-0.42895649
0.02633,0.40919555
0.02634,0.63116731
0.02635,0.35708212
0.02636,-0.14397695
0.02637,1.05942381
0.02638,0.48985301
0.02639,0.96036379
0.02640,0.17447231
0.02641,-0.27354918
0.02642,1.08739822
0.02643,0.16329005
0.02644,-1.71033110
0.02645,0.00547231
0.02646,-0.24979362
0.02647,1.09888201
0.02648,0.09930456
0.02649,-0.28411979
0.02650,-1.01673195
0.02651,-0.42353828
0.02652,-1.54473654
0.02653,-0.13097874
0.02654,-0.10562761
0.02655,0.55918576
0.02656,0.47030732
0.02657,2.57048849
0.02658,-1.67707563
0.02659,0.23527322
0.02660,-0.00236357
0.02661,-0.83760090
0.02662,-0.54835110
0.02663,-0.70214661
0.02664,0.03852935
0.02665,-0.26453465
0.02666,1.03469916
0.02667,-0.11091593
0.02668,-0.10924874
0.02669,0.61321520
0.02670,1.36785068
0.02671,0.26092828
0.02672,-0.80825227
0.02673,2.38731786
0.02674,-0.76641202
0.02675,-1.30023555
0.02676,-1.59987376
0.02677,0.17539615
0.02678,1.34738900
0.02679,0.18634092
0.02680,1.07446880
0.02681,-0.25125931
0.02682,-1.42798577
0.02683,0.01452863
0.02684,-0.54731897
0.02685,-0.51008290
0.02686,-0.90460625
0.02687,-1.06911446
0.02688,0.12577382
0.02689,-0.98243801
0.02690,0.42313640
0.02691,0.55992667
0.02692,-1.38603051
0.02693,0.55655056
0.02694,1.35524647
0.02695,-1.17197154
0.02696,1.66190607
0.02697,-0.39240733
0.02698,0.51816396
0.02699,-0.95886789
0.02700,0.74733734
0.02701,-0.07196887
0.02702,-1.38458559
0.02703,1.64767928
0.02704,-0.61833818
0.02705,-0.02855912
0.02706,2.10053826
0.02707,-0.91994159
0.02708,0.37908831
0.02709,0.39870266
0.02710,0.93736946
0.02711,1.19564524
0.02712,0.94219375
0.02713,-0.43209870
0.02714,0.25525611
0.02715,3.25025793
0.02716,1.53256184
0.02717,-0.47455285
0.02718,0.58050904
0.02719,1.39182685
0.02720,-0.98849250
0.02721,-0.85593969
0.02722,-0.53713145
0.02723,-1.58684782
0.02724,-0.21895566
0.02725,0.59066930
0.02726,1.18700754
0.02727,-1.38722163
0.02728,0.58204256
0.02729,-0.60108863
0.02730,1.29053820
0.02731,0.43670415
0.02732,1.54433406
0.02733,-1.37601175
0.02734,-0.24199396
0.02735,0.20971412
0.02736,-1.10573574
0.02737,0.48542732
0.02738,-0.25391618
0.02739,0.71533049
0.02740,0.42062630
0.02741,0.48257754
0.02742,1.14085515
0.02743,-1.63997880
0.02744,0.06357376
0.02745,-0.72456844
0.02746,0.12074500
0.02747,2.00813353
0.02748,-0.51408227
0.02749,1.37145556
0.02750,0.20199198
0.02751,-0.32744156
0.02752,1.11754231
0.02753,2.38899060
0.02754,-0.50692990
0.02755,0.03250981
0.02756,-1.21483130
0.02757,0.97494317
0.02758,0.88220769
0.02759,-0.91365723
0.02760,-0.57865950
0.02761,-0.23073673
0.02762,1.17241124
0.02763,0.14718170
0.02764,-1.31584040
0.02765,0.19349237
0.02766,0.10964522
0.02767,-1.70764146
0.02768,-0.23546538
0.02769,-0.52492940
0.02770,-0.28249506
0.02771,0.50495058
0.02772,-0.19982012
0.02773,-0.58074286
0.02774,0.41931167
0.02775,-1.37828354
0.02776,1.19131518
0.02777,0.10694057
0.02778,0.65395694
0.02779,0.36891336
0.02780,1.13528485
0.02781,-1.19843138
0.02782,-0.28664826
0.02783,0.02158862
0.02784,-0.90518895
0.02785,0.74116988
0.02786,1.25715190
0.02787,0.21286153
0.02788,-1.70544575
0.02789,-0.52911606
0.02790,-1.43535176
0.02791,-0.64611828
0.02792,-1.26223996
0.02793,0.88708364
0.02794,-1.41273953
0.02795,0.84727655
0.02796,1.12564407
0.02797,-0.96458158
0.02798,1.75988527
0.02799,1.02292616
0.02800,-0.49010921
0.02801,-0.34391677
0.02802,0.12698683
0.02803,0.06421988
0.02804,-0.51517649
0.02805,1.11600369
0.02806,-0.49744456
0.02807,-1.15815161
0.02808,-0.10401797
0.02809,-0.57722733
0.02810,-1.49374501
0.02811,0.64040882
0.02812,0.04075384
0.02813,0.27005192
0.02814,1.08209383
0.02815,-1.40334385
0.02816,1.25286732
0.02817,-0.52884879
0.02818,-1.49348130
0.02819,0.21019477
0.02820,-0.33099229
0.02821,-1.24079026
0.02822,0.77085271
0.02823,-0.81907753
0.02824,0.80492735
0.02825,0.05104626
0.02826,0.38498954
0.02827,0.80891057
0.02828,-0.02887732
0.02829,-1.26135163
0.02830,0.65793476
0.02831,-1.10483496
0.02832,0.03446352
0.02833,0.42794830
0.02834,-1.14446116
0.02835,0.44906553
0.02836,0.10619446
0.02837,-0.69253895
0.02838,-1.19963838
0.02839,1.48711006
0.02840,1.47399775
0.02841,-0.10888687
0.02842,-0.22343454
0.02843,-1.25392400
0.02844,0.14779816
0.02845,0.84066241
0.02846,-1.15748580
0.02847,0.47817619
0.02848,0.73973402
0.02849,-0.47586947
0.02850,-1.65142963
0.02851,-1.05158836
0.02852,0.62952945
0.02853,1.80871682
0.02854,0.28697383
0.02855,0.16027770
0.02856,-0.89087731
0.02857,0.75388945
0.02858,-0.31367188
0.02859,-0.08863520
0.02860,1.64735996
0.02861,0.73678039
0.02862,-1.84357590
0.02863,-1.22326206
0.02864,-0.11820620
0.02865,1.66848001
0.02866,-0.92027996
0.02867,-0.54753606
0.02868,1.08757732
0.02869,-0.09660433
0.02870,-0.74767451
0.02871,-0.51714789
0.02872,-0.19722373
0.02873,-0.04869950
0.02874,0.06051023
0.02875,-0.57212530
0.02876,-0.63078615
0.02877,-1.67677611
0.02878,-1.27729292
0.02879,-0.67756153
0.02880,-1.15432896
0.02881,-1.42005745
0.02882,0.49213237
0.02883,-0.15997549
0.02884,-0.27574027
0.02885,-0.26155482
0.02886,0.97741838
0.02887,-0.11164061
0.02888,0.05151659
0.02889,0.67821978
0.02890,0.38477865
0.02891,-0.96790814
0.02892,1.11031587
0.02893,-0.16869776
0.02894,1.12112764
0.02895,-0.56862553
0.02896,-1.16706242
0.02897,1.28715743
0.02898,1.75800115
0.02899,-0.34790846
0.02900,-0.70630167
0.02901,1.57388848
0.02902,-0.90215378
0.02903,-0.26393228
0.02904,0.34099406
0.02905,-1.08098805
0.02906,1.62761106
0.02907,-0.91495260
0.02908,-0.13533147
0.02909,1.51733835
0.02910,0.58880630
0.02911,-1.36956363
0.02912,0.37129959
0.02913,0.79715545
0.02914,2.32590817
0.02915,-1.27777025
0.02916,1.06106948
0.02917,-2.50725377
0.02918,-1.09012212
0.02919,-1.17426940
0.02920,-0.64220103
0.02921,-2.29796585
0.02922,0.14621994
0.02923,0.88486944
0.02924,1.60545028
0.02925,1.59525165
0.02926,0.08379363
0.02927,-0.05887986
0.02928,0.09410058
0.02929,0.25312803
0.02930,1.07827201
0.02931,-0.36299114
0.02932,0.42706935
0.02933,1.19354812
0.02934,0.11888835
0.02935,2.55220024
0.02936,1.05141030
0.02937,0.80396752
0.02938,0.38128745
0.02939,1.37975272
0.02940,-0.72944103
0.02941,2.09260994
0.02942,-1.38831124
0.02943,0.26828834
0.02944,-0.92616241
0.02945,-0.12556097
0.02946,-0.24711895
0.02947,1.06731564
0.02948,1.29660467
0.02949,-0.77927498
0.02950,1.18860661
0.02951,0.42929271
0.02952,0.91169598
0.02953,-0.00101178
0.02954,0.05688776
0.02955,0.31133950
0.02956,0.67936452
0.02957,-0.31570991
0.02958,-0.49433114
0.02959,2.13542558
0.02960,0.62799896
0.02961,-0.04239059
0.02962,0.53063061
0.02963,-0.43173500
0.02964,1.24743550
0.02965,0.10840282
0.02966,-0.08637745
0.02967,0.84561647
0.02968,-0.70017480
0.02969,1.30394054
0.02970,0.17882238
0.02971,0.81688176
0.02972,-0.95343005
0.02973,-0.96357558
0.02974,1.17777925
0.02975,0.06790524
0.02976,-2.13262647
0.02977,0.57039080
0.02978,-1.27991387
0.02979,-1.29639765
0.02980,0.27095092
0.02981,-1.27942952
0.02982,1.85745140
0.02983,-0.35550348
0.02984,-0.00793498
0.02985,1.53418322
0.02986,-0.66701555
0.02987,0.26785036
0.02988,-1.81053126
0.02989,0.47854818
0.02990,-0.34084592
0.02991,0.56327937
0.02992,-0.87568963
0.02993,0.71576482
0.02994,-2.17260205
0.02995,-0.58408876
0.02996,0.52636785
0.02997,-0.08326037
0.02998,-0.41796097
0.02999,0.13554631
0.03000,-1.42992313
0.03001,1.15502219
0.03002,-0.22540132
0.03003,-2.47603402
0.03004,0.21759788
0.03005,-0.32566100
0.03006,0.07445933
0.03007,-0.64219398
0.03008,0.83463842
0.03009,0.10682247
0.03010,-0.31252019
0.03011,-0.09654736
0.03012,-0.02498894
0.03013,-0.02879824
0.03014,-1.91182335
0.03015,-0.75057057
0.03016,0.04773282
0.03017,-0.29508810
0.03018,0.26011290
0.03019,-0.90571818
0.03020,-0.92641123
0.03021,0.22916650
0.03022,-1.98071798
0.03023,1.96733476
0.03024,1.88179940
0.03025,1.05601772
0.03026,0.53101697
0.03027,0.08757267
0.03028,0.55346368
0.03029,1.34207796
0.03030,-0.48301509
0.03031,-1.14234915
0.03032,-0.69378281
0.03033,-0.10347144
0.03034,0.96794429
0.03035,1.41281171
0.03036,0.32513444
0.03037,2.67912080
0.03038,0.21193350
0.03039,0.82928807
0.03040,-1.12161147
0.03041,0.98593268
0.03042,-0.80668172
0.03043,-1.16401918
0.03044,-0.32188151
0.03045,0.49303846
0.03046,0.67796197
0.03047,0.89536318
0.03048,0.46402524
0.03049,1.04569791
0.03050,-1.19847362
0.03051,-0.68737489
0.03052,-0.93863695
0.03053,0.54439394
0.03054,1.16042619
0.03055,0.14614552
0.03056,0.77203584
0.03057,0.25809951
0.03058,-0.12333342
0.03059,0.71719052
0.03060,-0.93471057
0.03061,0.55015820
0.03062,-1.61370813
0.03063,-0.36352720
0.03064,-1.00280246
0.03065,-0.44204210
0.03066,-1.46844911
0.03067,0.17155830
0.03068,-2.18166706
0.03069,0.85102846
0.03070,-1.06081021
0.03071,0.64372822
0.03072,2.36064557
0.03073,-0.00552777
0.03074,-1.18836391
0.03075,-0.23171728
0.03076,0.17678638
0.03077,0.69944618
0.03078,0.87467415
0.03079,-0.20344589
0.03080,1.27031014
0.03081,0.10360217
0.03082,0.93324358
0.03083,-0.77815519
0.03084,-0.56356540
0.03085,-1.36625670
0.03086,0.78718668
0.03087,1.67503407
0.03088,0.38248218
0.03089,1.12901797
0.03090,-0.90901630
0.03091,1.03429189
0.03092,0.50098501
0.03093,-1.46382898
0.03094,1.69497821
0.03095,0.03678557
0.03096,-0.78310244
0.03097,0.67498412
0.03098,1.01373738
0.03099,0.83435631
0.03100,-1.60544415
0.03101,-0.11734803
0.03102,-0.03689566
0.03103,1.65866353
0.03104,-1.41402728
0.03105,-0.68542365
0.03106,0.80117727
0.03107,1.88887515
0.03108,0.03679004
0.03109,0.04764237
0.03110,-0.49463761
0.03111,-0.00023163
0.03112,-1.26186962
0.03113,0.81516213
0.03114,0.32322193
0.03115,-1.05162828
0.03116,-0.05714856
0.03117,-0.73093289
0.03118,-0.38910104
0.03119,-1.13183567
0.03120,-0.99388605
0.03121,-1.94951504
0.03122,0.72265425
0.03123,-0.40086873
0.03124,0.58215544
0.03125,0.64768711
0.03126,1.34305689
0.03127,-0.27040859
0.03128,0.65778583
0.03129,0.86857675
0.03130,-1.91043779
0.03131,0.30904806
0.03132,0.00106880
0.03133,1.61903683
0.03134,-0.66094701
0.03135,1.41500268
0.03136,-0.86572462
0.03137,-0.72690625
0.03138,-0.66538485
0.03139,-0.57077058
0.03140,0.41879083
0.03141,-0.40908877
0.03142,-0.42553361
0.03143,-0.57350561
0.03144,-0.33108597
0.03145,-2.89027209
0.03146,-0.25846978
0.03147,0.16019017
0.03148,0.65306572
0.03149,0.70013696
0.03150,0.32494494
0.03151,-0.72812897
0.03152,-0.76629111
0.03153,-1.32140521
0.03154,-0.39101301
0.03155,-0.70423519
0.03156,0.05063679
0.03157,-0.70005181
0.03158,0.44912700
0.03159,-1.39206254
0.03160,0.40308611
0.03161,-0.12716097
0.03162,1.56147083
0.03163,1.74205256
0.03164,-0.06211930
0.03165,0.19562422
0.03166,-1.75092673
0.03167,-0.28865076
0.03168,0.56345720
0.03169,-0.21491590
0.03170,1.40035430
0.03171,-0.64811121
0.03172,1.39604279
0.03173,-1.02867458
0.03174,0.36456439
0.03175,0.62878674
0.03176,1.30864511
0.03177,0.33736626
0.03178,1.03723899
0.03179,-0.44428462
0.03180,0.24844572
0.03181,0.71593411
0.03182,-1.44159398
0.03183,-0.24531542
0.03184,1.76888753
0.03185,-0.68683528
0.03186,0.16551964
0.03187,1.69902987
0.03188,0.63524643
0.03189,-0.12916861
0.03190,0.96367941
0.03191,1.57093971
0.03192,-0.02979864
0.03193,0.40667562
0.03194,-1.77126914
0.03195,-0.54755196
0.03196,0.37197570
0.03197,-0.26629480
0.03198,0.40504070
0.03199,1.65435509
0.03200,-0.09779059
0.03201,0.34894790
0.03202,1.01944883
0.03203,0.82753044
0.03204,0.73965650
0.03205,-1.09188400
0.03206,-0.41405403
0.03207,0.00987372
0.03208,-0.59941491
0.03209,1.23960361
0.03210,0.67058103
0.03211,0.04150268
0.03212,-0.40989914
0.03213,-2.21425100
0.03214,1.33134074
0.03215,-1.04516373
0.03216,0.34901997
0.03217,-1.56069211
0.03218,1.57784244
0.03219,0.57050568
0.03220,1.16343393
0.03221,-0.61790399
0.03222,0.50143605
0.03223,0.07198154
0.03224,-0.67629790
0.03225,0.90952174
0.03226,-0.14404655
0.03227,0.44848915
0.03228,-0.24288267
0.03229,1.68503202
0.03230,-1.13376629
0.03231,-0.26596490
0.03232,0.16964300
0.03233,0.27576593
0.03234,0.66585803
0.03235,0.78381873
0.03236,0.85130668
0.03237,-0.18416541
0.03238,0.47532299
0.03239,0.47074579
0.03240,-1.57792384
0.03241,-0.93458092
0.03242,-1.27043213
0.03243,2.65749689
0.03244,-0.32761958
0.03245,-0.87976921
0.03246,-0.58293274
0.03247,0.55638439
0.03248,-1.10324725
0.03249,1.15911556
0.03250,0.12143362
0.03251,0.24797497
0.03252,0.36345217
0.03253,-1.42599168
0.03254,-0.66985758
0.03255,-0.29136449
0.03256,0.56657478
0.03257,0.13693643
0.03258,-1.41893706
0.03259,1.15037116
0.03260,0.15479911
0.03261,-0.45401495
0.03262,-2.01937180
0.03263,-1.35407810
0.03264,-0.09664481
0.03265,-0.20761322
0.03266,1.05228290
0.03267,0.90371243
0.03268,1.08354742
0.03269,1.63655131
0.03270,-1.53195649
0.03271,-0.05589806
0.03272,0.04141859
0.03273,1.26681661
0.03274,-0.31591289
0.03275,0.25802616
0.03276,1.07214627
0.03277,-0.99937745
0.03278,-0.49715818
0.03279,-0.62029642
0.03280,-0.04247353
0.03281,-0.90982140
0.03282,-0.59198087
0.03283,-1.06087222
0.03284,-0.91573079
0.03285,1.28779909
0.03286,-2.41596444
0.03287,0.69753895
0.03288,-1.45503540
0.03289,-0.16974872
0.03290,-1.71550430
0.03291,0.02892395
0.03292,0.57923977
0.03293,-1.15087565
0.03294,0.73536106
0.03295,-0.12885079
0.03296,-0.39175574
0.03297,2.70587963
0.03298,0.80214534
0.03299,0.31789855
0.03300,-0.43167975
0.03301,-0.69156832
0.03302,0.49488329
0.03303,0.25248533
0.03304,1.18016170
0.03305,-1.32860181
0.03306,0.70293711
0.03307,0.26391768
0.03308,-0.24732008
0.03309,-0.47237390
0.03310,-0.80886210
0.03311,1.03514300
0.03312,0.04192068
0.03313,-1.98878428
0.03314,0.00440561
0.03315,1.53621973
0.03316,-0.12226694
0.03317,-0.97922391
0.03318,-0.37105941
0.03319,-1.74741591
0.03320,-0.58118752
0.03321,-0.14748058
0.03322,0.03825883
0.03323,-0.35257729
0.03324,-0.18122780
0.03325,-0.87720127
0.03326,-1.20440424
0.03327,0.79420017
0.03328,-0.13212029
0.03329,-0.10572750
0.03330,-1.35440373
0.03331,-0.89532143
0.03332,-0.54760494
0.03333,-1.15101826
0.03334,-0.32857639
0.03335,-3.31494519
0.03336,-0.29454007
0.03337,2.65553805
0.03338,-0.36449950
0.03339,0.73587811
0.03340,1.47619196
0.03341,0.70780163
0.03342,1.25540814
0.03343,0.49336095
0.03344,-1.05922631
0.03345,0.18655177
0.03346,-0.39144304
0.03347,1.33339011
0.03348,0.44082711
0.03349,1.30445850
0.03350,-0.20379549
0.03351,-1.62634141
0.03352,0.96424593
0.03353,-0.60691480
0.03354,0.10623842
0.03355,0.37179451
0.03356,-0.30814038
0.03357,-0.05471260
0.03358,-0.88021894
0.03359,0.12244497
0.03360,-0.31618379
0.03361,-1.58730387
0.03362,0.78665318
0.03363,0.36671626
0.03364,0.67920412
0.03365,-1.71004815
0.03366,0.77318034
0.03367,0.36614693
0.03368,0.61984114
0.03369,-0.00819745
0.03370,-0.68451818
0.03371,0.28659619
0.03372,-0.72887092
0.03373,-1.31313843
0.03374,-0.46719873
0.03375,1.32705974
0.03376,1.21828559
0.03377,0.02967981
0.03378,1.47179363
0.03379,0.27154178
0.03380,-0.75003405
0.03381,0.31782564
0.03382,-0.38194088
0.03383,0.12899701
0.03384,0.70734387
0.03385,1.22034712
0.03386,0.19266032
0.03387,0.31520017
0.03388,0.90570796
0.03389,1.68746542
0.03390,-1.85252599
0.03391,-1.62227991
0.03392,-0.37124124
0.03393,0.70539149
0.03394,0.58295249
0.03395,-0.41460187
0.03396,-0.55100572
0.03397,-0.61396294
0.03398,0.04391614
0.03399,-0.40961085
0.03400,-0.53474547
0.03401,-1.16316141
0.03402,-1.49497517
0.03403,-1.43902793
0.03404,-0.09951523
0.03405,-0.97114040
0.03406,2.21891322
0.03407,0.33640536
0.03408,-0.24813612
0.03409,-0.49669584
0.03410,0.48553707
0.03411,-0.19823416
0.03412,1.34704013
0.03413,-0.36611222
0.03414,-1.20361461
0.03415,-1.32333535
0.03416,-0.43819655
0.03417,1.13899015
0.03418,0.32101392
0.03419,1.39506218
0.03420,0.31181474
0.03421,0.46742025
0.03422,-0.89310014
0.03423,-0.47381672
0.03424,0.31463225
0.03425,2.42151282
0.03426,0.11263732
0.03427,-1.31211407
0.03428,0.03800263
0.03429,1.16958996
0.03430,0.29439110
0.03431,1.13805069
0.03432,-1.30286307
0.03433,0.39526812
0.03434,0.88907903
0.03435,-1.52139080
0.03436,-1.23478232
0.03437,-1.51209533
0.03438,0.68946416
0.03439,0.43731830
0.03440,1.56481377
0.03441,1.59609899
0.03442,0.93138742
0.03443,0.82697867
0.03444,0.18882397
0.03445,0.84728931
0.03446,-0.54388232
0.03447,-1.48765102
0.03448,-0.36723304
0.03449,-0.76681170
0.03450,-0.55362956
0.03451,-0.03540338
0.03452,0.22685600
0.03453,1.89930098
0.03454,0.04341013
0.03455,1.45368657
0.03456,0.66140952
0.03457,-0.79496138
0.03458,-0.55460958
0.03459,-0.59593600
0.03460,1.07113542
0.03461,0.78970167
0.03462,-0.22312705
0.03463,-0.12729328
0.03464,-0.56724029
0.03465,1.34230130
0.03466,0.30207738
0.03467,-0.08338954
0.03468,-0.99635306
0.03469,-0.06896174
0.03470,0.15260194
0.03471,0.04619210
0.03472,-0.41510982
0.03473,0.79975312
0.03474,2.15682359
0.03475,-0.27413715
0.03476,-0.95624438
0.03477,0.38130534
0.03478,-1.11878728
0.03479,0.40276733
0.03480,0.05302177
0.03481,0.82296859
0.03482,0.06753746
0.03483,-0.42507665
0.03484,0.10793885
0.03485,1.09395907
0.03486,-0.24320432
0.03487,-0.89405427
0.03488,-0.01460020
0.03489,0.76272880
0.03490,0.06506869
0.03491,-2.38809041
0.03492,-0.90226469
0.03493,1.18338071
0.03494,-0.97450947
0.03495,1.90899194
0.03496,-0.09211221
0.03497,0.57957022
0.03498,1.22783459
0.03499,0.86650919
0.03500,-1.77715801
0.03501,-0.06405281
0.03502,0.16142900
0.03503,0.76236024
0.03504,0.20512396
0.03505,-1.16248440
0.03506,0.64889682
0.03507,0.14241300
0.03508,0.00262335
0.03509,-0.85649060
0.03510,-0.57369746
0.03511,1.85028073
0.03512,-0.84706346
0.03513,0.49763976
0.03514,0.33431073
0.03515,-1.19896653
0.03516,0.61155580
0.03517,-0.05755145
0.03518,-0.14975350
0.03519,0.21030459
0.03520,-1.79655793
0.03521,-0.11918473
0.03522,-0.11485853
0.03523,0.60598862
0.03524,-0.53926977
0.03525,-0.14819500
0.03526,2.02268304
0.03527,0.75152729
0.03528,0.46174475
0.03529,-0.59468733
0.03530,1.24100923
0.03531,1.04799215
0.03532,0.18180762
0.03533,-0.97916681
0.03534,0.70707723
0.03535,0.35623253
0.03536,0.76229616
0.03537,0.76054858
0.03538,1.03264788
0.03539,-0.60251097
0.03540,2.19815188
0.03541,1.91990145
0.03542,-2.40945736
0.03543,0.71536267
0.03544,0.39382194
0.03545,-0.60869661
0.03546,-0.72848030
0.03547,-1.22617888
0.03548,-1.00009163
0.03549,0.43229491
0.03550,-0.32017372
0.03551,2.15336204
0.03552,-0.50780273
0.03553,-0.91965132
0.03554,0.02130611
0.03555,1.07288520
0.03556,0.52834416
0.03557,0.72294292
0.03558,-0.61911928
0.03559,-1.04967021
0.03560,-0.95160062
0.03561,2.33727255
0.03562,-0.89923041
0.03563,-0.10032361
0.03564,-0.34470607
0.03565,0.49248751
0.03566,-0.37374883
0.03567,1.52712569
0.03568,-1.69815072
0.03569,-0.61805390
0.03570,-0.30064842
0.03571,-2.43085346
0.03572,-1.24611444
0.03573,-0.78269770
0.03574,-0.36501530
0.03575,1.37328145
0.03576,-0.85252979
0.03577,-1.09555800
0.03578,0.20169697
0.03579,-1.09227304
0.03580,0.61070928
0.03581,1.51978370
0.03582,-1.45439125
0.03583,0.52704869
0.03584,0.88452047
0.03585,1.27450017
0.03586,-0.49935833
0.03587,1.56355160
0.03588,0.71390629
0.03589,-0.91421741
0.03590,-1.02183681
0.03591,0.45982000
0.03592,0.41125874
0.03593,-1.38331858
0.03594,0.81843019
0.03595,0.85977272
0.03596,-0.14809076
0.03597,0.32022393
0.03598,-0.56898196
0.03599,-0.15550935
0.03600,-1.21354888
0.03601,0.76922332
0.03602,2.14792192
0.03603,-0.48584299
0.03604,-0.27884988
0.03605,-1.96731485
0.03606,0.17573299
0.03607,0.62048567
0.03608,-1.62336308
0.03609,-0.38788867
0.03610,0.87189785
0.03611,-1.18074576
0.03612,0.96730711
0.03613,-0.33743659
0.03614,-0.90995119
0.03615,0.90301867
0.03616,0.12030813
0.03617,0.71493908
0.03618,-1.32759875
0.03619,-0.80102976
0.03620,-0.22048654
0.03621,0.15798490
0.03622,0.89476023
0.03623,0.35208426
0.03624,0.23189025
0.03625,0.04297190
0.03626,-0.21425892
0.03627,-1.71726405
0.03628,0.36513276
0.03629,0.45156313
0.03630,0.34095762
0.03631,-0.39410029
0.03632,-0.73619908
0.03633,-1.43977655
0.03634,0.52256777
0.03635,-0.68589895
0.03636,0.72376860
0.03637,-1.36746955
0.03638,-0.52798361
0.03639,-1.21179830
0.03640,0.05586705
0.03641,1.03260542
0.03642,-0.31879403
0.03643,0.55050872
0.03644,-0.76048875
0.03645,-0.13297582
0.03646,-1.64189247
0.03647,-1.58056111
0.03648,0.11787902
0.03649,-0.34025310
0.03650,0.74883160
0.03651,-0.06172199
0.03652,0.39479278
0.03653,1.45925725
0.03654,-0.97998639
0.03655,-1.21232972
0.03656,0.43383634
0.03657,-0.52442491
0.03658,0.23780486
0.03659,0.33339576
0.03660,0.72719725
0.03661,-0.32380760
0.03662,0.37270712
0.03663,0.12402185
0.03664,2.76456437
0.03665,-0.10868074
0.03666,1.12867870
0.03667,-0.45135072
0.03668,0.91621557
0.03669,-0.58974082
0.03670,1.19134714
0.03671,0.39546808
0.03672,1.93639081
0.03673,-0.88891626
0.03674,-0.08588998
0.03675,0.47868059
0.03676,0.77761845
0.03677,-1.62228861
0.03678,-0.35550079
0.03679,0.06096623
0.03680,0.80131282
0.03681,0.67953410
0.03682,-1.55507737
0.03683,1.30461753
0.03684,-0.70492926
0.03685,-0.99715288
0.03686,1.37483007
0.03687,-0.47118183
0.03688,0.98229029
0.03689,0.14825628
0.03690,-0.37091284
0.03691,-0.68768670
0.03692,1.16255068
0.03693,0.33693661
0.03694,-0.55974726
0.03695,0.00191302
0.03696,-0.84130686
0.03697,0.74388428
0.03698,-0.82330079
0.03699,-0.58019294
0.03700,-1.54849389
0.03701,-0.00841378
0.03702,0.85838584
0.03703,-0.86386488
0.03704,1.66684587
0.03705,1.04895857
0.03706,0.63715039
0.03707,0.79761098
0.03708,-0.35239267
0.03709,-1.02483638
0.03710,0.26908385
0.03711,0.06901353
0.03712,0.56836543
0.03713,0.06439122
0.03714,-0.38884851
0.03715,-0.58227613
0.03716,0.41170339
0.03717,-0.80875768
0.03718,-1.57897807
0.03719,-0.06256394
0.03720,-0.03584976
0.03721,-0.23099941
0.03722,2.04190049
0.03723,-0.47735508
0.03724,-1.51386338
0.03725,1.20229958
0.03726,0.17789844
0.03727,0.37321158
0.03728,0.44028205
0.03729,-0.76187331
0.03730,1.60852889
0.03731,-1.11364535
0.03732,0.89591712
0.03733,1.15811785
0.03734,-0.57522998
0.03735,-0.19177391
0.03736,-1.93721351
0.03737,0.09409133
0.03738,-0.27618899
0.03739,0.07375705
0.03740,0.71360563
0.03741,1.01336821
0.03742,-0.13718946
0.03743,0.40098974
0.03744,0.54780217
0.03745,1.24167808
0.03746,-0.88228946
0.03747,0.18774887
0.03748,0.03408615
0.03749,0.63918285
0.03750,-0.07435255
0.03751,0.54450723
0.03752,-0.01441014
0.03753,0.31209330
0.03754,-1.37416372
0.03755,-0.68884485
0.03756,-0.79225724
0.03757,0.08450497
